,title,text
356,I gave myself to Him,"580

I gave myself to Him—
And took Himself, for Pay,
The solemn contract of a Life
Was ratified, this way—

The Wealth might disappoint—
Myself a poorer prove
Than this great Purchaser suspect,
The Daily Own—of Love

Depreciate the Vision—
But till the Merchant buy—
Still Fable—in the Isles of Spice—
The subtle Cargoes—lie—

At least—'tis Mutual—Risk—
Some—found it—Mutual Gain—
Sweet Debt of Life—Each Night to owe—
Insolvent—every Noon—"
357,I got so I could take his name,"293

I got so I could take his name—
Without—Tremendous gain—
That Stop-sensation—on my Soul—
And Thunder—in the Room—

I got so I could walk across
That Angle in the floor,
Where he turned so, and I turned—how—
And all our Sinew tore—

I got so I could stir the Box—
In which his letters grew
Without that forcing, in my breath—
As Staples—driven through—

Could dimly recollect a Grace—
I think, they call it ""God""—
Renowned to ease Extremity—
When Formula, had failed—

And shape my Hands—
Petition's way,
Tho' ignorant of a word
That Ordination—utters—

My Business, with the Cloud,
If any Power behind it, be,
Not subject to Despair—
It care, in some remoter way,
For so minute affair
As Misery—
Itself, too vast, for interrupting—more—"
358,I had a guinea golden,"23

I had a guinea golden—
I lost it in the sand—
And tho' the sum was simple
And pounds were in the land—
Still, had it such a value
Unto my frugal eye—
That when I could not find it—
I sat me down to sigh.

I had a crimson Robin—
Who sang full many a day
But when the woods were painted,
He, too, did fly away—

Time brought me other Robins—
Their ballads were the same—
Still, for my missing Troubadour
I kept the ""house at hame.""

I had a star in heaven—
One ""Pleiad"" was its name—
And when I was not heeding,
It wandered from the same.
And tho' the skies are crowded—
And all the night ashine—
I do not care about it—
Since none of them are mine.

My story has a moral—
I have a missing friend—
""Pleiad"" its name, and Robin,
And guinea in the sand.
And when this mournful ditty
Accompanied with tear—
Shall meet the eye of traitor
In country far from here—
Grant that repentance solemn
May seize upon his mind—
And he no consolation
Beneath the sun may find."
359,"I had been hungry, all the Years","I had been hungry, all the Years—
My Noon had Come—to dine—
I trembling drew the Table near—
And touched the Curious Wine—

'Twas this on Tables I had seen—
When turning, hungry, Home
I looked in Windows, for the Wealth
I could not hope—for Mine—

I did not know the ample Bread—
'Twas so unlike the Crumb
The Birds and I, had often shared
In Nature's—Dining Room—

The Plenty hurt me—'twas so new—
Myself felt ill—and odd—
As Berry—of a Mountain Bush—
Transplanted—to a Road—

Nor was I hungry—so I found
That Hunger—was a way
Of Persons outside Windows—
The Entering—takes away—"
360,I had no Cause to be awake,"I had no Cause to be awake—
My Best—was gone to sleep—
And Morn a new politeness took—
And failed to wake them up—

But called the others—clear—
And passed their Curtains by—
Sweet Morning—when I oversleep—
Knock—Recollect—to Me—

I looked at Sunrise—Once—
And then I looked at Them—
And wishfulness in me arose—
For Circumstance the same—

'Twas such an Ample Peace—
It could not hold a Sigh—
'Twas Sabbath—with the Bells divorced—
'Twas Sunset—all the Day—

So choosing but a Gown—
And taking but a Prayer—
The only Raiment I should need—
I struggled—and was There—"
361,"I had no time to hate, because","I had no time to hate, because
The grave would hinder me,
And life was not so ample I
Could finish enmity.

Nor had I time to love, but since
Some industry must be,
The little toil of love, I thought,
Was large enough for me."
362,I had not minded—Walls,"398

I had not minded—Walls—
Were Universe—one Rock—
And fr I heard his silver Call
The other side the Block—

I'd tunnel—till my Groove
Pushed sudden thro' to his—
Then my face take her Recompense—
The looking in his Eyes—

But 'tis a single Hair—
A filament—a law—
A Cobweb—wove in Adamant—
A Battlement—of Straw—

A limit like the Veil
Unto the Lady's face—
But every Mesh—a Citadel—
And Dragons—in the Crease—"
363,I had some things that I called mine,"116

I had some things that I called mine—
And God, that he called his,
Till, recently a rival Claim
Disturbed these amities.

The property, my garden,
Which having sown with care,
He claims the pretty acre,
And sends a Bailiff there.

The station of the parties
Forbids publicity,
But Justice is sublimer
Than arms, or pedigree.

I'll institute an ""Action""—
I'll vindicate the law—
Jove! Choose your counsel—
I retain ""Shaw""!"
364,I had the Glory—that will do,"349

I had the Glory—that will do—
An Honor, Thought can turn her to
When lesser Fames invite—
With one long ""Nay""—
Bliss' early shape
Deforming—Dwindling—Gulfing up—
Time's possibility."
365,I have a Bird in spring,"5

I have a Bird in spring
Which for myself doth sing—
The spring decoys.
And as the summer nears—
And as the Rose appears,
Robin is gone.

Yet do I not repine
Knowing that Bird of mine
Though flown—
Learneth beyond the sea
Melody new for me
And will return.

Fast is a safer hand
Held in a truer Land
Are mine—
And though they now depart,
Tell I my doubting heart
They're thine.

In a serener Bright,
In a more golden light
I see
Each little doubt and fear,
Each little discord here
Removed.

Then will I not repine,
Knowing that Bird of mine
Though flown
Shall in a distant tree
Bright melody for me
Return."
366,"I have a King, who does not speak","103

I have a King, who does not speak—
So—wondering—thro' the hours meek
I trudge the day away—
Half glad when it is night, and sleep,
If, haply, thro' a dream, to peep
In parlors, shut by day.

And if I do—when morning comes—
It is as if a hundred drums
Did round my pillow roll,
And shouts fill all my Childish sky,
And Bells keep saying ""Victory""
From steeples in my soul!

And if I don't—the little Bird
Within the Orchard, is not heard,
And I omit to pray
""Father, thy will be done"" today
For my will goes the other way,
And it were perjury!"
367,I have never seen,"175

I have never seen ""Volcanoes""—
But, when Travellers tell
How those old—phlegmatic mountains
Usually so still—

Bear within—appalling Ordnance,
Fire, and smoke, and gun,
Taking Villages for breakfast,
And appalling Men—

If the stillness is Volcanic
In the human face
When upon a pain Titanic
Features keep their place—

If at length the smouldering anguish
Will not overcome—
And the palpitating Vineyard
In the dust, be thrown?

If some loving Antiquary,
On Resumption Morn,
Will not cry with joy ""Pompeii""!
To the Hills return!"
368,I haven't told my garden yet,"50

I haven't told my garden yet—
Lest that should conquer me.
I haven't quite the strength now
To break it to the Bee—

I will not name it in the street
For shops would stare at me—
That one so shy—so ignorant
Should have the face to die.

The hillsides must not know it—
Where I have rambled so—
Nor tell the loving forests
The day that I shall go—

Nor lisp it at the table—
Nor heedless by the way
Hint that within the Riddle
One will walk today—"
369,I heard a Fly buzz -- when I died --,"I heard a Fly buzz -- when I died --
The Stillness in the Room
Was like the Stillness in the Air --
Between the Heaves of Storm --

The Eyes around -- had wrung them dry --
And Breaths were gathering firm
For that last Onset -- when the King
Be witnessed -- in the Room --

I willed my Keepsakes -- signed away
What portion of me be
Assignable -- and then it was
There interposed a Fly --

With Blue -- uncertain stumbling Buzz --
Between the light -- and me --
And then the Windows failed -- and then
I could not see to see --"
370,I held a Jewel in my fingers,"245

I held a Jewel in my fingers—
And went to sleep—
The day was warm, and winds were prosy—
I said ""'Twill keep""—

I woke—and chid my honest fingers,
The Gem was gone—
And now, an Amethyst remembrance
Is all I own—"
371,I hide myself within my flower,"903

I hide myself within my flower,
That fading from your Vase,
You, unsuspecting, feel for me—
Almost a loneliness."
372,I keep my pledge,"46

I keep my pledge.
I was not called—
Death did not notice me.
I bring my Rose.
I plight again,
By every sainted Bee—
By Daisy called from hillside—
by Bobolink from lane.
Blossom and I—
Her oath, and mine—
Will surely come again."
373,I know a place where summer strives,"I know a place where summer strives
With such a practised frost,
She each year leads her daisies back,
Recording briefly, ""Lost.""

But when the south wind stirs the pools
And struggles in the lanes,
Her heart missives her for her vow,
And she pours soft refrains

Into the lap of adamant,
And spices, and the dew,
That stiffens quietly to quartz
Upon her amber shoe."
374,"I know lives, I could miss","372

I know lives, I could miss
Without a Misery—
Others—whose instant's wanting—
Would be Eternity—

The last—a scanty Number—
'Twould scarcely fill a Two—
The first—a Gnat's Horizon
Could easily outgrow—"
